datetime,true_capacity,import_capacity,ZONES,MODEL_YEARS,REP_PERIODS,HOURS,input_load_mw,period,0,PRM,case
2045-04-17 21:00:00,47284.96880175013,11040,CAISO,2045,106,21,45884.764,106,2015-04-17,27.111842183061306,Baseline2_45_CESM2_2015
2045-04-17 22:00:00,40400.182665579865,11040,CAISO,2045,106,22,48888.215,106,2015-04-17,5.2200058144480606,Baseline2_45_CESM2_2015
2045-04-17 23:00:00,37231.26194675636,11040,CAISO,2045,106,23,49292.936,106,2015-04-17,-2.0726581456694686,Baseline2_45_CESM2_2015
2045-04-18 00:00:00,38351.878438321444,11040,CAISO,2045,107,0,42980.885,107,2015-04-18,14.915917711609339,Baseline2_45_CESM2_2015
2045-04-18 01:00:00,33786.60651332144,11040,CAISO,2045,107,1,36830.932,107,2015-04-18,21.709128928155938,Baseline2_45_CESM2_2015
2045-04-18 02:00:00,29203.91508881152,11040,CAISO,2045,107,2,32466.654,107,2015-04-18,23.95461228869325,Baseline2_45_CESM2_2015
2045-04-18 03:00:00,27591.62347631152,11040,CAISO,2045,107,3,30327.712,107,2015-04-18,27.380606477374624,Baseline2_45_CESM2_2015
2045-04-18 04:00:00,23480.02844823305,11040,CAISO,2045,107,4,30520.944,107,2015-04-18,13.102754777942147,Baseline2_45_CESM2_2015
2045-04-18 05:00:00,24948.38162323305,11040,CAISO,2045,107,5,33027.768,107,2015-04-18,8.964013624030102,Baseline2_45_CESM2_2015
2045-04-18 06:00:00,50948.39309515458,11040,CAISO,2045,107,6,38290.209,107,2015-04-18,61.89097608517774,Baseline2_45_CESM2_2015
2045-04-18 07:00:00,85596.6379010668,11040,CAISO,2045,107,7,44756.959,107,2015-04-18,115.91421772213522,Baseline2_45_CESM2_2015
2045-04-18 08:00:00,110239.55540966289,11040,CAISO,2045,107,8,48718.467,107,2015-04-18,148.93959699032172,Baseline2_45_CESM2_2015
2045-04-18 09:00:00,127705.99741130021,11040,CAISO,2045,107,9,50530.036,107,2015-04-18,174.58123602227437,Baseline2_45_CESM2_2015
2045-04-18 10:00:00,135521.1411363002,11040,CAISO,2045,107,10,50050.578,107,2015-04-18,192.826071132086,Baseline2_45_CESM2_2015
2045-04-18 11:00:00,137524.4611363002,11040,CAISO,2045,107,11,49993.738,107,2015-04-18,197.16613935989386,Baseline2_45_CESM2_2015
2045-04-18 12:00:00,139138.1229738002,11040,CAISO,2045,107,12,48915.698,107,2015-04-18,207.01416746378678,Baseline2_45_CESM2_2015
2045-04-18 13:00:00,138524.7456988002,11040,CAISO,2045,107,13,47754.64,107,2015-04-18,213.1941643760694,Baseline2_45_CESM2_2015
2045-04-18 14:00:00,135634.4974238002,11040,CAISO,2045,107,14,46423.456,107,2015-04-18,215.94911293075683,Baseline2_45_CESM2_2015
2045-04-18 15:00:00,127234.0911488002,11040,CAISO,2045,107,15,42947.269,107,2015-04-18,221.9624771689213,Baseline2_45_CESM2_2015
2045-04-18 16:00:00,115496.63538239629,11040,CAISO,2045,107,16,41694.973,107,2015-04-18,203.48175398122046,Baseline2_45_CESM2_2015
2045-04-18 17:00:00,90100.71718403361,11040,CAISO,2045,107,17,41939.167,107,2015-04-18,141.16052944979475,Baseline2_45_CESM2_2015
2045-04-18 18:00:00,69963.8699465336,11040,CAISO,2045,107,18,42259.528,107,2015-04-18,91.68190886214725,Baseline2_45_CESM2_2015
2045-04-18 19:00:00,63898.950091399915,11040,CAISO,2045,107,19,41247.164,107,2015-04-18,81.68267299880284,Baseline2_45_CESM2_2015
2045-04-18 20:00:00,54555.776091399915,11040,CAISO,2045,107,20,43927.144,107,2015-04-18,49.32857026033817,Baseline2_45_CESM2_2015
2045-04-18 21:00:00,53564.24643832145,11040,CAISO,2045,107,21,44451.264,107,2015-04-18,45.337253937979,Baseline2_45_CESM2_2015
2045-04-18 22:00:00,53288.50322582145,11040,CAISO,2045,107,22,47632.492,107,2015-04-18,35.05172734993888,Baseline2_45_CESM2_2015
2045-04-18 23:00:00,51189.493013321444,11040,CAISO,2045,107,23,48119.223,107,2015-04-18,29.323561632159866,Baseline2_45_CESM2_2015
2045-04-19 00:00:00,39336.06075391745,11040,CAISO,2045,108,0,42012.66,108,2015-04-19,19.906858441996885,Baseline2_45_CESM2_2015
2045-04-19 01:00:00,36720.749383856986,11040,CAISO,2045,108,1,35919.157,108,2015-04-19,32.967344929216985,Baseline2_45_CESM2_2015
2045-04-19 02:00:00,34285.26602135698,11040,CAISO,2045,108,2,31588.062,108,2015-04-19,43.48859395475728,Baseline2_45_CESM2_2015
2045-04-19 03:00:00,32598.98885885699,11040,CAISO,2045,108,3,29471.074,108,2015-04-19,48.073968593261945,Baseline2_45_CESM2_2015
2045-04-19 04:00:00,27445.675859015988,11040,CAISO,2045,108,4,29483.3,108,2015-04-19,30.533813579266873,Baseline2_45_CESM2_2015
2045-04-19 05:00:00,29335.188085680573,11040,CAISO,2045,108,5,31737.547,108,2015-04-19,27.21584338474733,Baseline2_45_CESM2_2015
2045-04-19 06:00:00,57086.12509515458,11040,CAISO,2045,108,6,36673.755,108,2015-04-19,85.76261169644228,Baseline2_45_CESM2_2015
2045-04-19 07:00:00,97304.3962276293,11040,CAISO,2045,108,7,42811.706,108,2015-04-19,153.07189633515026,Baseline2_45_CESM2_2015
2045-04-19 08:00:00,120997.64514603239,11040,CAISO,2045,108,8,46736.678,108,2015-04-19,182.51397145948712,Baseline2_45_CESM2_2015
2045-04-19 09:00:00,137316.6904226697,11040,CAISO,2045,108,9,48527.292,108,2015-04-19,205.7180491807985,Baseline2_45_CESM2_2015
2045-04-19 10:00:00,145960.7356074767,11040,CAISO,2045,108,10,48440.407,108,2015-04-19,224.11109924711553,Baseline2_45_CESM2_2015
2045-04-19 11:00:00,149105.0510422233,11040,CAISO,2045,108,11,48204.678,108,2015-04-19,232.21890008729713,Baseline2_45_CESM2_2015
2045-04-19 12:00:00,152417.00122703027,11040,CAISO,2045,108,12,47387.945,108,2015-04-19,244.9337193816492,Baseline2_45_CESM2_2015
2045-04-19 13:00:00,151602.79006453027,11040,CAISO,2045,108,13,46167.931,108,2015-04-19,252.28520434353078,Baseline2_45_CESM2_2015
2045-04-19 14:00:00,147683.8427895303,11040,CAISO,2045,108,14,44899.406,108,2015-04-19,253.5098945173802,Baseline2_45_CESM2_2015
2045-04-19 15:00:00,138285.8315145303,11040,CAISO,2045,108,15,41494.636,108,2015-04-19,259.86779475431547,Baseline2_45_CESM2_2015
2045-04-19 16:00:00,119225.54087312636,11040,CAISO,2045,108,16,40801.373,108,2015-04-19,219.267542474922,Baseline2_45_CESM2_2015
2045-04-19 17:00:00,85447.8722485044,11040,CAISO,2045,108,17,40947.596,108,2015-04-19,135.63745292520812,Baseline2_45_CESM2_2015
2045-04-19 18:00:00,64695.975529754396,11040,CAISO,2045,108,18,40600.743,108,2015-04-19,86.53839790506885,Baseline2_45_CESM2_2015
2045-04-19 19:00:00,52762.03486233439,11040,CAISO,2045,108,19,40931.4,108,2015-04-19,55.8755255435543,Baseline2_45_CESM2_2015
2045-04-19 20:00:00,47063.22319675592,11040,CAISO,2045,108,20,43082.268,108,2015-04-19,34.865748471635534,Baseline2_45_CESM2_2015
2045-04-19 21:00:00,42871.37654183592,11040,CAISO,2045,108,21,43340.154,108,2015-04-19,24.391289753691034,Baseline2_45_CESM2_2015
2045-04-19 22:00:00,37006.497913757456,11040,CAISO,2045,108,22,46459.154,108,2015-04-19,3.416644034795496,Baseline2_45_CESM2_2015
2045-04-19 23:00:00,32366.629808837453,11040,CAISO,2045,108,23,47313.107,108,2015-04-19,-8.256649032080158,Baseline2_45_CESM2_2015
2045-04-20 00:00:00,34637.537133677,11040,CAISO,2045,109,0,41413.841,109,2015-04-20,10.29534095539942,Baseline2_45_CESM2_2015
2045-04-20 01:00:00,30190.824466415994,11040,CAISO,2045,109,1,35597.371,109,2015-04-20,15.825476174675918,Baseline2_45_CESM2_2015
2045-04-20 02:00:00,27037.901886495994,11040,CAISO,2045,109,2,31563.655,109,2015-04-20,20.638442811822635,Baseline2_45_CESM2_2015
2045-04-20 03:00:00,24883.979956734995,11040,CAISO,2045,109,3,30045.355,109,2015-04-20,19.56583623902929,Baseline2_45_CESM2_2015
2045-04-20 04:00:00,22430.482801973994,11040,CAISO,2045,109,4,31207.982,109,2015-04-20,7.249750406719648,Baseline2_45_CESM2_2015
2045-04-20 05:00:00,21194.196876973994,11040,CAISO,2045,109,5,35278.1,109,2015-04-20,-8.628307995685722,Baseline2_45_CESM2_2015
2045-04-20 06:00:00,44917.47909515458,11040,CAISO,2045,109,6,41733.982,109,2015-04-20,34.08133231847988,Baseline2_45_CESM2_2015
2045-04-20 07:00:00,76163.7894913337,11040,CAISO,2045,109,7,48239.131,109,2015-04-20,80.77396438035687,Baseline2_45_CESM2_2015
2045-04-20 08:00:00,101197.2617197619,11040,CAISO,2045,109,8,51891.26,109,2015-04-20,116.29319025932669,Baseline2_45_CESM2_2015
2045-04-20 09:00:00,122552.25311459869,11040,CAISO,2045,109,9,53374.023,109,2015-04-20,150.29451708108772,Baseline2_45_CESM2_2015
2045-04-20 10:00:00,140042.85233997673,11040,CAISO,2045,109,10,52740.786,109,2015-04-20,186.46302757030725,Baseline2_45_CESM2_2015
2045-04-20 11:00:00,146775.90128871743,11040,CAISO,2045,109,11,52492.509,109,2015-04-20,200.64461443197055,Baseline2_45_CESM2_2015
2045-04-20 12:00:00,153941.47385869216,11040,CAISO,2045,109,12,51598.025,109,2015-04-20,219.74377674085815,Baseline2_45_CESM2_2015
2045-04-20 13:00:00,155620.38255821646,11040,CAISO,2045,109,13,49658.963,109,2015-04-20,235.6098728002364,Baseline2_45_CESM2_2015
2045-04-20 14:00:00,149639.56756945717,11040,CAISO,2045,109,14,48062.574,109,2015-04-20,234.31327995345646,Baseline2_45_CESM2_2015
2045-04-20 15:00:00,137450.54451819786,11040,CAISO,2045,109,15,43700.8,109,2015-04-20,239.78907598533175,Baseline2_45_CESM2_2015
2045-04-20 16:00:00,122875.15921693857,11040,CAISO,2045,109,16,42529.267,109,2015-04-20,214.87765640761825,Baseline2_45_CESM2_2015
2045-04-20 17:00:00,90442.8713298166,11040,CAISO,2045,109,17,41562.953,109,2015-04-20,144.16665324481778,Baseline2_45_CESM2_2015
2045-04-20 18:00:00,70630.89646250031,11040,CAISO,2045,109,18,41975.171,109,2015-04-20,94.56953841236361,Baseline2_45_CESM2_2015
2045-04-20 19:00:00,63127.67489523931,11040,CAISO,2045,109,19,42712.229,109,2015-04-20,73.64505817581964,Baseline2_45_CESM2_2015
2045-04-20 20:00:00,58799.589665478314,11040,CAISO,2045,109,20,44679.596,109,2015-04-20,56.31204379170822,Baseline2_45_CESM2_2015
2045-04-20 21:00:00,46336.54781251432,11040,CAISO,2045,109,21,45024.339,109,2015-04-20,27.434514502288014,Baseline2_45_CESM2_2015
2045-04-20 22:00:00,43270.58130385746,11040,CAISO,2045,109,22,47892.011,109,2015-04-20,13.402173284929434,Baseline2_45_CESM2_2015
2045-04-20 23:00:00,39196.391688437994,11040,CAISO,2045,109,23,48517.952,109,2015-04-20,3.5418636146018625,Baseline2_45_CESM2_2015
2045-04-21 00:00:00,36638.340699901455,11040,CAISO,2045,110,0,42527.373,110,2015-04-21,12.11212293762292,Baseline2_45_CESM2_2015
2045-04-21 01:00:00,31150.97198756045,11040,CAISO,2045,110,1,36591.237,110,2015-04-21,15.303486426437152,Baseline2_45_CESM2_2015
2045-04-21 02:00:00,26950.21174206198,11040,CAISO,2045,110,2,32545.218,110,2015-04-21,16.730549299322483,Baseline2_45_CESM2_2015
2045-04-21 03:00:00,25139.380312300982,11040,CAISO,2045,110,3,30916.366,110,2015-04-21,17.02339243978734,Baseline2_45_CESM2_2015
2045-04-21 04:00:00,23053.84144503998,11040,CAISO,2045,110,4,32059.249,110,2015-04-21,6.346350923691256,Baseline2_45_CESM2_2015
2045-04-21 05:00:00,24825.14939503998,11040,CAISO,2045,110,5,36200.267,110,2015-04-21,-0.9257324123051855,Baseline2_45_CESM2_2015
2045-04-21 06:00:00,44721.59509515458,11040,CAISO,2045,110,6,42412.867,110,2015-04-21,31.473298174241755,Baseline2_45_CESM2_2015
2045-04-21 07:00:00,70746.94509515457,11040,CAISO,2045,110,7,48541.972,110,2015-04-21,68.48706742930545,Baseline2_45_CESM2_2015
2045-04-21 08:00:00,88263.15396889529,11040,CAISO,2045,110,8,51949.949,110,2015-04-21,91.1515908685402,Baseline2_45_CESM2_2015
2045-04-21 09:00:00,112788.373205136,11040,CAISO,2045,110,9,53428.939,110,2015-04-21,131.76274042263128,Baseline2_45_CESM2_2015
2045-04-21 10:00:00,128919.2344067673,11040,CAISO,2045,110,10,52721.126,110,2015-04-21,165.47087481926565,Baseline2_45_CESM2_2015
2045-04-21 11:00:00,133124.59988214532,11040,CAISO,2045,110,11,51842.369,110,2015-04-21,178.082585080449,Baseline2_45_CESM2_2015
2045-04-21 12:00:00,143119.41433948211,11040,CAISO,2045,110,12,50474.32,110,2015-04-21,205.42147836658745,Baseline2_45_CESM2_2015
2045-04-21 13:00:00,139927.98481486013,11040,CAISO,2045,110,13,48200.765,110,2015-04-21,213.206615734958,Baseline2_45_CESM2_2015
2045-04-21 14:00:00,134448.38451360085,11040,CAISO,2045,110,14,46163.996,110,2015-04-21,215.1555262105145,Baseline2_45_CESM2_2015
2045-04-21 15:00:00,125202.98945452906,11040,CAISO,2045,110,15,42133.648,110,2015-04-21,223.3591106436572,Baseline2_45_CESM2_2015
2045-04-21 16:00:00,104182.95463489679,11040,CAISO,2045,110,16,40888.471,110,2015-04-21,181.7981494952374,Baseline2_45_CESM2_2015
2045-04-21 17:00:00,82541.1959336375,11040,CAISO,2045,110,17,41190.422,110,2015-04-21,127.19164162396177,Baseline2_45_CESM2_2015
2045-04-21 18:00:00,66406.41593365339,11040,CAISO,2045,110,18,42200.704,110,2015-04-21,83.51925108560604,Baseline2_45_CESM2_2015
2045-04-21 19:00:00,58738.61184615339,11040,CAISO,2045,110,19,42734.613,110,2015-04-21,63.28359366716014,Baseline2_45_CESM2_2015
2045-04-21 20:00:00,53592.42691639239,11040,CAISO,2045,110,20,44872.027,110,2015-04-21,44.037234859910356,Baseline2_45_CESM2_2015
2045-04-21 21:00:00,48243.710479287074,11040,CAISO,2045,110,21,45437.642,110,2015-04-21,30.472682713788434,Baseline2_45_CESM2_2015
2045-04-21 22:00:00,43324.816069885106,11040,CAISO,2045,110,22,47685.131,110,2015-04-21,14.007899170676714,Baseline2_45_CESM2_2015
2045-04-21 23:00:00,40797.67716512411,11040,CAISO,2045,110,23,46304.49,110,2015-04-21,11.949569394078434,Baseline2_45_CESM2_2015
2045-04-22 00:00:00,37929.85765765458,11040,CAISO,2045,111,0,41832.332,111,2015-04-22,17.06222272680036,Baseline2_45_CESM2_2015
2045-04-22 01:00:00,29819.265657654578,11040,CAISO,2045,111,1,37093.324,111,2015-04-22,10.152613062271199,Baseline2_45_CESM2_2015
2045-04-22 02:00:00,27430.193807654578,11040,CAISO,2045,111,2,33188.833,111,2015-04-22,15.913065721999262,Baseline2_45_CESM2_2015
2045-04-22 03:00:00,25941.93642015458,11040,CAISO,2045,111,3,31149.8,111,2015-04-22,18.72286955343079,Baseline2_45_CESM2_2015
2045-04-22 04:00:00,24134.82248265458,11040,CAISO,2045,111,4,30940.343,111,2015-04-22,13.685948739012288,Baseline2_45_CESM2_2015
2045-04-22 05:00:00,22478.91003265458,11040,CAISO,2045,111,5,32076.207,111,2015-04-22,4.497735759887641,Baseline2_45_CESM2_2015
2045-04-22 06:00:00,46599.79109515458,11040,CAISO,2045,111,6,33959.583,111,2015-04-22,69.73056204828717,Baseline2_45_CESM2_2015
2045-04-22 07:00:00,76492.46210483278,11040,CAISO,2045,111,7,36435.32,111,2015-04-22,140.2406843272758,Baseline2_45_CESM2_2015
2045-04-22 08:00:00,97581.51482983278,11040,CAISO,2045,111,8,38688.8,111,2015-04-22,180.75700158659038,Baseline2_45_CESM2_2015
2045-04-22 09:00:00,106853.82282983279,11040,CAISO,2045,111,9,41002.279,111,2015-04-22,187.52992688487578,Baseline2_45_CESM2_2015
2045-04-22 10:00:00,117518.31196342887,11040,CAISO,2045,111,10,42756.414,111,2015-04-22,200.67608561239228,Baseline2_45_CESM2_2015
2045-04-22 11:00:00,125561.81807756619,11040,CAISO,2045,111,11,43772.929,111,2015-04-22,212.06917425508857,Baseline2_45_CESM2_2015
2045-04-22 12:00:00,124302.67107756619,11040,CAISO,2045,111,12,43961.2,111,2015-04-22,207.8684637306675,Baseline2_45_CESM2_2015
2045-04-22 13:00:00,121980.20857753597,11040,CAISO,2045,111,13,43964.766,111,2015-04-22,202.56093840584975,Baseline2_45_CESM2_2015
2045-04-22 14:00:00,113564.45439323579,11040,CAISO,2045,111,14,43645.574,111,2015-04-22,185.49161569793034,Baseline2_45_CESM2_2015
2045-04-22 15:00:00,116550.48850944488,11040,CAISO,2045,111,15,40873.392,111,2015-04-22,212.1602643339336,Baseline2_45_CESM2_2015
2045-04-22 16:00:00,96567.22023444487,11040,CAISO,2045,111,16,39497.512,111,2015-04-22,172.4405026687374,Baseline2_45_CESM2_2015
2045-04-22 17:00:00,74555.59124850738,11040,CAISO,2045,111,17,38200.871,111,2015-04-22,124.06711943428563,Baseline2_45_CESM2_2015
2045-04-22 18:00:00,62264.48813913238,11040,CAISO,2045,111,18,39073.909,111,2015-04-22,87.6046958576179,Baseline2_45_CESM2_2015
2045-04-22 19:00:00,56726.69871879291,11040,CAISO,2045,111,19,40428.713,111,2015-04-22,67.6202225848567,Baseline2_45_CESM2_2015
2045-04-22 20:00:00,50690.86728256152,11040,CAISO,2045,111,20,41303.405,111,2015-04-22,49.457090238835086,Baseline2_45_CESM2_2015
2045-04-22 21:00:00,44734.40260448305,11040,CAISO,2045,111,21,40689.897,111,2015-04-22,37.07186971862587,Baseline2_45_CESM2_2015
2045-04-22 22:00:00,42294.74639198305,11040,CAISO,2045,111,22,40116.409,111,2015-04-22,32.94995170675184,Baseline2_45_CESM2_2015
2045-04-22 23:00:00,40216.38483890458,11040,CAISO,2045,111,23,43458.607,111,2015-04-22,17.942999965241814,Baseline2_45_CESM2_2015
2045-04-23 00:00:00,37720.698516889985,11040,CAISO,2045,112,0,41781.817,112,2015-04-23,16.703154668668386,Baseline2_45_CESM2_2015
2045-04-23 01:00:00,35893.10401688999,11040,CAISO,2045,112,1,37125.076,112,2015-04-23,26.418876602138113,Baseline2_45_CESM2_2015
2045-04-23 02:00:00,31769.80931381152,11040,CAISO,2045,112,2,33204.644,112,2015-04-23,28.927174505504478,Baseline2_45_CESM2_2015
2045-04-23 03:00:00,29188.961726311518,11040,CAISO,2045,112,3,31153.753,112,2015-04-23,29.130386718773565,Baseline2_45_CESM2_2015
2045-04-23 04:00:00,24919.06657323305,11040,CAISO,2045,112,4,30884.537,112,2015-04-23,16.43064803993355,Baseline2_45_CESM2_2015
2045-04-23 05:00:00,24262.85849823305,11040,CAISO,2045,112,5,31846.937,112,2015-04-23,10.85166054818097,Baseline2_45_CESM2_2015
2045-04-23 06:00:00,41764.93309515458,11040,CAISO,2045,112,6,33710.087,112,2015-04-23,56.64430974371136,Baseline2_45_CESM2_2015
2045-04-23 07:00:00,65707.66114515458,11040,CAISO,2045,112,7,36377.485,112,2015-04-23,110.9757206831494,Baseline2_45_CESM2_2015
2045-04-23 08:00:00,91100.51260375066,11040,CAISO,2045,112,8,38983.339,112,2015-04-23,162.01068257326713,Baseline2_45_CESM2_2015
2045-04-23 09:00:00,118905.38307875066,11040,CAISO,2045,112,9,41511.347,112,2015-04-23,213.03581422869908,Baseline2_45_CESM2_2015
2045-04-23 10:00:00,132055.01087769496,11040,CAISO,2045,112,10,43328.884,112,2015-04-23,230.25316525044812,Baseline2_45_CESM2_2015
2045-04-23 11:00:00,124082.33587769498,11040,CAISO,2045,112,11,44542.339,112,2015-04-23,203.35707309329888,Baseline2_45_CESM2_2015
2045-04-23 12:00:00,122726.60892449153,11040,CAISO,2045,112,12,45624.187,112,2015-04-23,193.19231249970883,Baseline2_45_CESM2_2015
2045-04-23 13:00:00,116808.53167449153,11040,CAISO,2045,112,13,44933.253,112,2015-04-23,184.52988185496284,Baseline2_45_CESM2_2015
2045-04-23 14:00:00,129985.25614949154,11040,CAISO,2045,112,14,44251.798,112,2015-04-23,218.6881946570657,Baseline2_45_CESM2_2015
2045-04-23 15:00:00,124832.85111093585,11040,CAISO,2045,112,15,41096.049,112,2015-04-23,230.62266183042524,Baseline2_45_CESM2_2015
2045-04-23 16:00:00,101605.97983593585,11040,CAISO,2045,112,16,39826.261,112,2015-04-23,182.84347314435533,Baseline2_45_CESM2_2015
2045-04-23 17:00:00,79720.85077343586,11040,CAISO,2045,112,17,38113.868,112,2015-04-23,138.1307789947634,Baseline2_45_CESM2_2015
2045-04-23 18:00:00,62572.825356469395,11040,CAISO,2045,112,18,39051.295,112,2015-04-23,88.50290459373859,Baseline2_45_CESM2_2015
2045-04-23 19:00:00,56133.335441775394,11040,CAISO,2045,112,19,40433.435,112,2015-04-23,66.1331406589012,Baseline2_45_CESM2_2015
2045-04-23 20:00:00,48662.97922435539,11040,CAISO,2045,112,20,41585.741,112,2015-04-23,43.565986294089086,Baseline2_45_CESM2_2015
2045-04-23 21:00:00,47741.39359409266,11040,CAISO,2045,112,21,41204.344,112,2015-04-23,42.658243980519785,Baseline2_45_CESM2_2015
2045-04-23 22:00:00,45249.59506909266,11040,CAISO,2045,112,22,41529.851,112,2015-04-23,35.54008433377875,Baseline2_45_CESM2_2015
2045-04-23 23:00:00,42170.67025438999,11040,CAISO,2045,112,23,46609.978,112,2015-04-23,14.161543381097466,Baseline2_45_CESM2_2015
2045-04-24 00:00:00,34484.37662269027,11040,CAISO,2045,113,0,43131.501,113,2015-04-24,5.547860768143165,Baseline2_45_CESM2_2015
2045-04-24 01:00:00,32908.62132269028,11040,CAISO,2045,113,1,36987.468,113,2015-04-24,18.820302386446876,Baseline2_45_CESM2_2015
2045-04-24 02:00:00,29714.857749955696,11040,CAISO,2045,113,2,32791.179,113,2015-04-24,24.286039699748837,Baseline2_45_CESM2_2015
2045-04-24 03:00:00,28502.412899955696,11040,CAISO,2045,113,3,30959.182,113,2015-04-24,27.724346528134042,Baseline2_45_CESM2_2015
2045-04-24 04:00:00,27971.691424955694,11040,CAISO,2045,113,4,31873.795,113,2015-04-24,22.394247139243056,Baseline2_45_CESM2_2015
2045-04-24 05:00:00,26933.358599955696,11040,CAISO,2045,113,5,35631.916,113,2015-04-24,6.571194768071689,Baseline2_45_CESM2_2015
2045-04-24 06:00:00,45306.07309515458,11040,CAISO,2045,113,6,41764.634,113,2015-04-24,34.913364966048974,Baseline2_45_CESM2_2015
2045-04-24 07:00:00,71996.30595388859,11040,CAISO,2045,113,7,48084.002,113,2015-04-24,72.69008921904751,Baseline2_45_CESM2_2015
2045-04-24 08:00:00,89251.25045388858,11040,CAISO,2045,113,8,51787.129,113,2015-04-24,93.66057240571993,Baseline2_45_CESM2_2015
2045-04-24 09:00:00,112039.88956638859,11040,CAISO,2045,113,9,53273.883,113,2015-04-24,131.03232322372406,Baseline2_45_CESM2_2015
2045-04-24 10:00:00,115198.78904998467,11040,CAISO,2045,113,10,52430.359,113,2015-04-24,140.77422214481626,Baseline2_45_CESM2_2015
2045-04-24 11:00:00,127969.28854995446,11040,CAISO,2045,113,11,51374.071,113,2015-04-24,170.5825834786472,Baseline2_45_CESM2_2015
2045-04-24 12:00:00,137519.29872495448,11040,CAISO,2045,113,12,49896.133,113,2015-04-24,197.73709863438611,Baseline2_45_CESM2_2015
2045-04-24 13:00:00,131683.85368639877,11040,CAISO,2045,113,13,47919.846,113,2015-04-24,197.83871527132783,Baseline2_45_CESM2_2015
2045-04-24 14:00:00,132729.24668639878,11040,CAISO,2045,113,14,45899.542,113,2015-04-24,213.22588510011445,Baseline2_45_CESM2_2015
2045-04-24 15:00:00,132360.37619499487,11040,CAISO,2045,113,15,41716.871,113,2015-04-24,243.746721068785,Baseline2_45_CESM2_2015
2045-04-24 16:00:00,112802.08298509207,11040,CAISO,2045,113,16,40283.033,113,2015-04-24,207.42988737986056,Baseline2_45_CESM2_2015
2045-04-24 17:00:00,84299.7624742294,11040,CAISO,2045,113,17,40418.801,113,2015-04-24,135.87973941688523,Baseline2_45_CESM2_2015
2045-04-24 18:00:00,68660.8642090364,11040,CAISO,2045,113,18,41249.668,113,2015-04-24,93.21577135853894,Baseline2_45_CESM2_2015
2045-04-24 19:00:00,61808.83201661639,11040,CAISO,2045,113,19,41625.993,113,2015-04-24,75.00803408249357,Baseline2_45_CESM2_2015
2045-04-24 20:00:00,56992.60041353792,11040,CAISO,2045,113,20,43979.167,113,2015-04-24,54.692789914683736,Baseline2_45_CESM2_2015
2045-04-24 21:00:00,45856.09438561845,11040,CAISO,2045,113,21,44914.368,113,2015-04-24,26.676822850136624,Baseline2_45_CESM2_2015
2045-04-24 22:00:00,43854.74867269028,11040,CAISO,2045,113,22,48244.956,113,2015-04-24,13.78339462614554,Baseline2_45_CESM2_2015
2045-04-24 23:00:00,39858.743672690274,11040,CAISO,2045,113,23,48721.822,113,2015-04-24,4.468062940442322,Baseline2_45_CESM2_2015
2045-04-25 00:00:00,35227.556968457924,11040,CAISO,2045,114,0,42501.37,114,2015-04-25,8.86133074876862,Baseline2_45_CESM2_2015
2045-04-25 01:00:00,31090.48396448244,11040,CAISO,2045,114,1,36352.771,114,2015-04-25,15.893459578315056,Baseline2_45_CESM2_2015
2045-04-25 02:00:00,27197.266801982438,11040,CAISO,2045,114,2,32082.22,114,2015-04-25,19.185227213024636,Baseline2_45_CESM2_2015
2045-04-25 03:00:00,24488.37665956244,11040,CAISO,2045,114,3,30123.079,114,2015-04-25,17.944041044285143,Baseline2_45_CESM2_2015
2045-04-25 04:00:00,21954.246869932434,11040,CAISO,2045,114,4,30403.541,114,2015-04-25,8.521066246633696,Baseline2_45_CESM2_2015
2045-04-25 05:00:00,22809.914477512437,11040,CAISO,2045,114,5,33028.02,114,2015-04-25,2.488476383120878,Baseline2_45_CESM2_2015
2045-04-25 06:00:00,40663.89709515458,11040,CAISO,2045,114,6,38193.995,114,2015-04-25,35.37179626052361,Baseline2_45_CESM2_2015
2045-04-25 07:00:00,69771.4764633928,11040,CAISO,2045,114,7,44291.363,114,2015-04-25,82.4542551634566,Baseline2_45_CESM2_2015
2045-04-25 08:00:00,80239.68565127083,11040,CAISO,2045,114,8,48035.4,114,2015-04-25,90.02586769605504,Baseline2_45_CESM2_2015
2045-04-25 09:00:00,97081.92498871837,11040,CAISO,2045,114,9,49562.896,114,2015-04-25,118.150942972982,Baseline2_45_CESM2_2015
2045-04-25 10:00:00,101049.26816593565,11040,CAISO,2045,114,10,48765.848,114,2015-04-25,129.85198199759728,Baseline2_45_CESM2_2015
2045-04-25 11:00:00,111367.57635074265,11040,CAISO,2045,114,11,47686.595,114,2015-04-25,156.69179430979008,Baseline2_45_CESM2_2015
2045-04-25 12:00:00,104159.81335074265,11040,CAISO,2045,114,12,46082.329,114,2015-04-25,149.98695997058365,Baseline2_45_CESM2_2015
2045-04-25 13:00:00,109720.55185061386,11040,CAISO,2045,114,13,44101.928,114,2015-04-25,173.8214797561999,Baseline2_45_CESM2_2015
2045-04-25 14:00:00,98116.69001042086,11040,CAISO,2045,114,14,42102.122,114,2015-04-25,159.26648070237613,Baseline2_45_CESM2_2015
2045-04-25 15:00:00,116193.96359449415,11040,CAISO,2045,114,15,37927.155,114,2015-04-25,235.46930581662178,Baseline2_45_CESM2_2015
2045-04-25 16:00:00,88972.92881987218,11040,CAISO,2045,114,16,36757.815,114,2015-04-25,172.08616404395138,Baseline2_45_CESM2_2015
