datetime,true_capacity,true_capacity_Solar,true_capacity_Wind,true_capacity_Storage,true_capacity_Bio/Geo,true_capacity_Gas,true_capacity_Hydro,true_capacity_Nuclear,true_capacity_Shed DR,true_capacity_Offshore Wind,import_capacity,MODEL_YEARS,input_load_mw,PRM,case
2045-02-19 21:00:00,53234.60881333452,398.283,12320.576000000001,29358.54281333452,3067.223,0.0,2041.435,635.0,2377.779,3035.77,11040,2045,39136.817,64.23054744930973,Baseline2_45_CESM2_2015
2045-02-19 22:00:00,51059.011775834515,415.6,11504.904,27739.42177583452,3067.223,0.0,2555.174,635.0,2377.779,2763.91,11040,2045,38877.065,59.731738431989434,Baseline2_45_CESM2_2015
2045-02-19 23:00:00,46606.61289775605,450.233,10785.364,24515.649897756048,3067.223,0.0,2555.174,635.0,2377.779,2220.19,11040,2045,39446.853,46.13741911872171,Baseline2_45_CESM2_2015
2045-02-20 00:00:00,54065.76357862071,502.183,10412.288,28136.456578620713,3995.108,4067.131,2172.728,635.0,2377.779,1767.09,11040,2045,45576.987,42.84788851580011,Baseline2_45_CESM2_2015
2045-02-20 01:00:00,49582.13114112071,554.133,9681.465,24266.42114112071,3995.108,4067.131,2555.174,635.0,2377.779,1449.92,11040,2045,42886.995,41.35317977191153,Baseline2_45_CESM2_2015
2045-02-20 02:00:00,47129.48438633745,571.45,9063.368999999999,22414.55338633745,3995.108,4067.131,2555.174,635.0,2377.779,1449.92,11040,2045,37351.205,55.73656696306705,Baseline2_45_CESM2_2015
2045-02-20 03:00:00,45360.91906161105,571.45,8680.552,20575.70506161105,3995.108,4067.131,2555.174,635.0,2377.779,1903.02,11040,2045,33524.23,68.23926772251308,Baseline2_45_CESM2_2015
2045-02-20 04:00:00,37781.704844350046,571.45,8541.381,12979.00684435005,3995.108,4067.131,2213.419,635.0,2377.779,2401.43,11040,2045,32255.018,51.36157990781479,Baseline2_45_CESM2_2015
2045-02-20 05:00:00,36291.08173307305,623.4,8627.172,12262.676733073049,3995.108,4067.131,1392.005,635.0,2377.779,2310.81,11040,2045,33863.723,39.76927974834029,Baseline2_45_CESM2_2015
2045-02-20 06:00:00,33194.76662507458,658.033,8218.015,10144.544625074579,3995.108,4067.131,1241.446,635.0,2377.779,1857.71,11040,2045,38485.24,14.939562868971546,Baseline2_45_CESM2_2015
2045-02-20 07:00:00,39495.07975765458,12982.824,6229.928,6802.45075765458,3995.108,4067.131,1181.489,635.0,2377.779,1223.37,11040,2045,44820.575,12.749735490128328,Baseline2_45_CESM2_2015
2045-02-20 08:00:00,54110.16209515458,31251.759,5630.258,4741.676095154579,3995.108,4067.131,777.111,635.0,2377.779,634.34,11040,2045,50758.185,28.354002601067357,Baseline2_45_CESM2_2015
2045-02-20 09:00:00,73887.02509515457,51458.953,6946.892,4206.602095154579,3995.108,4067.131,18.32,635.0,2377.779,181.24,11040,2045,53604.498,58.43264700502293,Baseline2_45_CESM2_2015
2045-02-20 10:00:00,97368.84590496158,71135.924,9629.848,5464.425904961579,3995.108,4067.131,18.32,635.0,2377.779,45.31,11040,2045,54020.305,100.68166202497667,Baseline2_45_CESM2_2015
2045-02-20 11:00:00,107935.08902323588,74494.304,12142.766,10159.37102323587,3995.108,4067.131,18.32,635.0,2377.779,45.31,11040,2045,52523.868,126.51623643414052,Baseline2_45_CESM2_2015
2045-02-20 12:00:00,116378.37257264319,75752.985,13249.519,16237.22057264318,3995.108,4067.131,18.32,635.0,2377.779,45.31,11040,2045,51070.352,149.4957790238908,Baseline2_45_CESM2_2015
2045-02-20 13:00:00,124559.27974091747,76696.09700000001,13166.024000000001,23558.510740917467,3995.108,4067.131,18.32,635.0,2377.779,45.31,11040,2045,49709.073,172.78577442173878,Baseline2_45_CESM2_2015
2045-02-20 14:00:00,125383.635977233,68055.915,12396.824,33746.938977233,3995.108,4067.131,18.32,635.0,2377.779,90.62,11040,2045,47788.343,185.47471498903616,Baseline2_45_CESM2_2015
2045-02-20 15:00:00,115255.77883022794,51345.818,10117.377,42518.00583022794,3995.108,4067.131,18.32,635.0,2377.779,181.24,11040,2045,45153.123,179.70552298282433,Baseline2_45_CESM2_2015
2045-02-20 16:00:00,99512.41386723165,33348.434,9630.951000000001,45258.45086723165,3995.108,4067.131,18.32,635.0,2377.779,181.24,11040,2045,40621.237,172.1542277681786,Baseline2_45_CESM2_2015
2045-02-20 17:00:00,73309.14107703866,4481.73,11315.485,46282.65807703865,3995.108,4067.131,18.32,635.0,2377.779,135.93,11040,2045,40798.28,106.74680667184661,Baseline2_45_CESM2_2015
2045-02-20 18:00:00,68213.44550654019,696.513,12717.646,43660.63850654018,3995.108,4067.131,18.32,635.0,2377.779,45.31,11040,2045,42613.238,85.98315740883194,Baseline2_45_CESM2_2015
2045-02-20 19:00:00,65847.78496904018,380.967,12677.720000000001,41695.759969040184,3995.108,4067.131,18.32,635.0,2377.779,0.0,11040,2045,41825.211,83.83119446555853,Baseline2_45_CESM2_2015
2045-02-20 20:00:00,63482.72266612071,380.967,12500.117,38744.88966612071,3995.108,4067.131,736.421,635.0,2377.779,45.31,11040,2045,40729.156,82.97143860805932,Baseline2_45_CESM2_2015
2045-02-20 21:00:00,60158.89826612071,415.6,12074.509,35321.662266120715,3995.108,4067.131,1181.489,635.0,2377.779,90.62,11040,2045,42671.568,66.85325054406417,Baseline2_45_CESM2_2015
2045-02-20 22:00:00,57070.05959112071,467.55,10879.22,33361.51559112071,3995.108,4067.131,1241.446,635.0,2377.779,45.31,11040,2045,43350.922,57.11328951924188,Baseline2_45_CESM2_2015
2045-02-20 23:00:00,53555.886866120716,519.5,9305.114,31201.627866120714,3995.108,4067.131,1454.627,635.0,2377.779,0.0,11040,2045,46678.441,38.38484208613719,Baseline2_45_CESM2_2015
2045-02-21 00:00:00,41109.943097272146,571.45,7600.8460000000005,23588.537097272143,3781.157,0.0,2555.174,635.0,2377.779,0.0,11040,2045,48156.644,8.292311850618464,Baseline2_45_CESM2_2015
2045-02-21 01:00:00,35851.73859235214,588.766,6662.764,19530.23159235214,3781.157,0.0,2276.041,635.0,2377.779,0.0,11040,2045,42599.341,10.076206559984444,Baseline2_45_CESM2_2015
2045-02-21 02:00:00,31410.98703759114,571.45,6412.495,16178.479037591143,3781.157,0.0,1454.627,635.0,2377.779,0.0,11040,2045,36867.779,15.143868681623426,Baseline2_45_CESM2_2015
2045-02-21 03:00:00,28216.651700250142,519.5,5808.584,13763.643700250143,3780.097,0.0,1332.048,635.0,2377.779,0.0,11040,2045,32755.913,19.846000629718798,Baseline2_45_CESM2_2015
2045-02-21 04:00:00,23636.142174391185,398.283,5104.459,10157.975174391184,3781.157,0.0,1181.489,635.0,2377.779,0.0,11040,2045,31036.449,11.72715723500193,Baseline2_45_CESM2_2015
2045-02-21 05:00:00,20819.063836891182,277.067,4615.72,8292.607836891182,3781.157,0.0,839.733,635.0,2377.779,0.0,11040,2045,31712.947,0.46074821394297466,Baseline2_45_CESM2_2015
2045-02-21 06:00:00,18472.89178272808,663.857,4634.747,6362.031782728079,3781.157,0.0,18.32,635.0,2377.779,0.0,11040,2045,35039.508,-15.772528019719692,Baseline2_45_CESM2_2015
2045-02-21 07:00:00,44257.50309515458,28950.277000000002,4521.385,4075.787095154579,3678.9550000000004,0.0,18.32,635.0,2377.779,0.0,11040,2045,40826.53,35.44502335896433,Baseline2_45_CESM2_2015
2045-02-21 08:00:00,60691.39989639975,44884.375,5019.182,4077.788896399751,3678.9550000000004,0.0,18.32,635.0,2377.779,0.0,11040,2045,46709.399,53.56952012249132,Baseline2_45_CESM2_2015
2045-02-21 09:00:00,81706.36623732797,64267.189,6309.154,5031.701237327961,3067.223,0.0,18.32,635.0,2377.779,0.0,11040,2045,49855.727,86.0295131937961,Baseline2_45_CESM2_2015
2045-02-21 10:00:00,95138.88529723196,73327.453,7871.147,7841.963297231953,3067.223,0.0,18.32,635.0,2377.779,0.0,11040,2045,50540.492,110.08676626502165,Baseline2_45_CESM2_2015
2045-02-21 11:00:00,109267.26440456875,81594.363,9000.187,12574.392404568745,3067.223,0.0,18.32,635.0,2377.779,0.0,11040,2045,49251.455,144.27149290222744,Baseline2_45_CESM2_2015
2045-02-21 12:00:00,128424.67327994677,88854.086,9626.137,24654.952279946774,2258.399,0.0,18.32,635.0,2377.779,0.0,11040,2045,47822.014,191.63278920027665,Baseline2_45_CESM2_2015
2045-02-21 13:00:00,133215.2068286875,89840.007,10132.665,27953.036828687484,2258.399,0.0,18.32,635.0,2377.779,0.0,11040,2045,46417.062,210.78056346756173,Baseline2_45_CESM2_2015
2045-02-21 14:00:00,135810.4285274282,85712.169,10675.612000000001,34133.14952742819,2258.399,0.0,18.32,635.0,2377.779,0.0,11040,2045,44556.923,229.57937541474345,Baseline2_45_CESM2_2015
2045-02-21 15:00:00,130414.45072921072,72751.333,11314.484,40205.001729210715,3067.223,0.0,18.32,635.0,2377.779,45.31,11040,2045,41959.872,237.11840381498473,Baseline2_45_CESM2_2015
2045-02-21 16:00:00,107799.65530458874,42158.892,12597.487000000001,46854.334304588745,3067.223,0.0,18.32,635.0,2377.779,90.62,11040,2045,37617.499,215.9158861267963,Baseline2_45_CESM2_2015
2045-02-21 17:00:00,78912.95225332945,7443.408,14847.252,48807.383253329455,3781.157,0.0,839.733,635.0,2377.779,181.24,11040,2045,38081.614,136.21097638700252,Baseline2_45_CESM2_2015
2045-02-21 18:00:00,74824.12283301695,2193.437,16365.970000000001,48062.74083301695,3781.157,0.0,1181.489,635.0,2377.779,226.55,11040,2045,40182.838,113.6835701674853,Baseline2_45_CESM2_2015
2045-02-21 19:00:00,71211.53880829056,796.566,16751.304,45265.82480829055,3781.157,0.0,1332.048,635.0,2377.779,271.86,11040,2045,39823.499,106.540210864672,Baseline2_45_CESM2_2015
2045-02-21 20:00:00,67669.27136295108,709.983,15834.343,42621.83436295108,3781.157,0.0,1392.005,635.0,2377.779,317.17,11040,2045,39122.241,101.18804381106665,Baseline2_45_CESM2_2015
2045-02-21 21:00:00,58113.357450451076,692.666,14675.108,33871.51045045108,3781.157,0.0,1762.967,635.0,2377.779,317.17,11040,2045,41433.339,66.90269024770386,Baseline2_45_CESM2_2015
2045-02-21 22:00:00,56305.12367545108,623.4,14051.405999999999,32009.34767545108,3781.157,0.0,2555.174,635.0,2377.779,271.86,11040,2045,42188.763,59.62810683842778,Baseline2_45_CESM2_2015
2045-02-21 23:00:00,51760.57664261161,536.816,13376.021,28272.079642611614,3781.157,0.0,2555.174,635.0,2377.779,226.55,11040,2045,45547.917,37.87804312239264,Baseline2_45_CESM2_2015
2045-02-22 00:00:00,35143.88386291161,519.5,12843.336,7647.955862911604,3995.108,4388.791,2555.174,635.0,2377.779,181.24,11040,2045,47114.507,-1.9752369203149907,Baseline2_45_CESM2_2015
2045-02-22 01:00:00,32952.080075411606,450.233,12591.129,6232.003075411603,3995.108,4388.791,2146.107,635.0,2377.779,135.93,11040,2045,41752.502,5.3639374124492125,Baseline2_45_CESM2_2015
2045-02-22 02:00:00,30695.846025411603,380.967,11976.896,4781.847025411603,3995.108,4388.791,2023.528,635.0,2377.779,135.93,11040,2045,36099.057,15.61478191912771,Baseline2_45_CESM2_2015
2045-02-22 03:00:00,29130.798600411603,329.017,11819.012,4254.025600411604,3995.108,4388.791,1241.446,635.0,2377.779,90.62,11040,2045,32131.128,25.021439024523517,Baseline2_45_CESM2_2015
2045-02-22 04:00:00,29189.210600411603,346.333,11982.687,4254.025600411604,3995.108,4388.791,1118.867,635.0,2377.779,90.62,11040,2045,30312.161,32.71640580297659,Baseline2_45_CESM2_2015
2045-02-22 05:00:00,28474.117600411606,311.7,11711.294,4254.025600411604,3995.108,4388.791,709.8,635.0,2377.779,90.62,11040,2045,30722.503,28.61620552339634,Baseline2_45_CESM2_2015
2045-02-22 06:00:00,28394.651600411602,764.23,11256.568,4254.025600411604,3995.108,4388.791,587.22,635.0,2377.779,135.93,11040,2045,33630.763,17.257677443748747,Baseline2_45_CESM2_2015
2045-02-22 07:00:00,43917.64209515458,17293.343,10983.458999999999,4044.602095154579,3995.108,4388.791,18.32,635.0,2377.779,181.24,11040,2045,39088.987,40.59623007154055,Baseline2_45_CESM2_2015
2045-02-22 08:00:00,61549.85909515458,35477.193,10431.826,4044.602095154579,3995.108,4388.791,18.32,635.0,2377.779,181.24,11040,2045,44837.399,61.89578502346797,Baseline2_45_CESM2_2015
2045-02-22 09:00:00,76062.5885042845,43647.012,9675.901,11188.747504284505,3995.108,4388.791,18.32,635.0,2377.779,135.93,11040,2045,47882.659,81.90842013240012,Baseline2_45_CESM2_2015
2045-02-22 10:00:00,83709.53118681326,50179.857,9063.572,12915.174186813263,3995.108,4388.791,18.32,635.0,2377.779,135.93,11040,2045,48627.984,94.84569047076528,Baseline2_45_CESM2_2015
2045-02-22 11:00:00,89534.40550912026,52157.458000000006,8720.4,17014.999509120265,3995.108,4388.791,18.32,635.0,2377.779,226.55,11040,2045,47503.596,111.71956226033977,Baseline2_45_CESM2_2015
2045-02-22 12:00:00,96313.51088344307,54325.563,8895.465,21269.694883443073,3995.108,4388.791,18.32,635.0,2377.779,407.79,11040,2045,46251.142,132.10996797320826,Baseline2_45_CESM2_2015
2045-02-22 13:00:00,84862.47800844307,39428.45,9161.9,24268.100008443074,3995.108,4388.791,18.32,635.0,2377.779,589.03,11040,2045,45138.942,112.4606243727269,Baseline2_45_CESM2_2015
2045-02-22 14:00:00,88545.48065844308,40273.129,9547.956,26584.437658443072,3995.108,4388.791,18.32,635.0,2377.779,724.96,11040,2045,43406.161,129.42706372591456,Baseline2_45_CESM2_2015
2045-02-22 15:00:00,76150.11760844308,24575.704,9635.229,29572.676608443075,3995.108,4388.791,18.32,635.0,2377.779,951.51,11040,2045,41112.018,112.07939150163607,Baseline2_45_CESM2_2015
2045-02-22 16:00:00,64556.166543250074,12432.485999999999,9263.273,30176.729543250076,3995.108,4388.791,18.32,635.0,2377.779,1268.68,11040,2045,37103.795,103.74241110174869,Baseline2_45_CESM2_2015
2045-02-22 17:00:00,52478.46154325007,1203.201,7909.169,30176.729543250076,3995.108,4388.791,297.454,635.0,2377.779,1495.23,11040,2045,37870.331,67.72618529067009,Baseline2_45_CESM2_2015
2045-02-22 18:00:00,46830.210425830075,261.032,6701.789,25720.684425830073,3995.108,4388.791,1118.867,635.0,2377.779,1631.16,11040,2045,40185.477,44.00777282257985,Baseline2_45_CESM2_2015
2045-02-22 19:00:00,44232.20225083007,0.0,6692.803,23360.735250830076,3995.108,4388.791,1241.446,635.0,2377.779,1540.54,11040,2045,39632.917,39.46034366037219,Baseline2_45_CESM2_2015
2045-02-22 20:00:00,42478.148883410075,0.0,7335.339,21040.136883410072,3995.108,4388.791,1392.005,635.0,2377.779,1313.99,11040,2045,38787.748,37.976942831045704,Baseline2_45_CESM2_2015
2045-02-22 21:00:00,42239.402708410074,34.633,7841.909,20054.361708410073,3995.108,4388.791,1733.761,635.0,2377.779,1178.06,11040,2045,41028.404,29.859798368978897,Baseline2_45_CESM2_2015
2045-02-22 22:00:00,41537.129883410074,138.533,8636.762999999999,17586.611883410074,3995.108,4388.791,2555.174,635.0,2377.779,1223.37,11040,2045,41867.298,25.580422895717014,Baseline2_45_CESM2_2015
2045-02-22 23:00:00,35882.2542629116,277.067,9248.913999999999,10818.571262911602,3995.108,4388.791,2555.174,635.0,2377.779,1585.85,11040,2045,45486.793,3.1557759257980704,Baseline2_45_CESM2_2015
2045-02-23 00:00:00,51273.75670071061,467.55,9712.492999999999,26001.10670071061,3995.108,3535.906,2555.174,635.0,2377.779,1993.64,11040,2045,47055.533,32.42599271101787,Baseline2_45_CESM2_2015
2045-02-23 01:00:00,48907.16948821061,623.4,10127.639,22429.183488210612,3995.108,3535.906,2555.174,635.0,2377.779,2627.98,11040,2045,41755.454,43.56727982938615,Baseline2_45_CESM2_2015
2045-02-23 02:00:00,46614.87987263214,709.983,10019.913,19750.246872632142,3995.108,3535.906,2555.174,635.0,2377.779,3035.77,11040,2045,36291.905,58.864297348491746,Baseline2_45_CESM2_2015
2045-02-23 03:00:00,40240.157470154576,744.616,10009.713,14127.19447015458,3995.108,3535.906,1733.761,635.0,2377.779,3081.08,11040,2045,32633.976,57.137326662722856,Baseline2_45_CESM2_2015
2045-02-23 04:00:00,39020.31073265458,813.883,9650.133,13476.79473265458,3995.108,3535.906,1454.627,635.0,2377.779,3081.08,11040,2045,31683.049,58.00345078106145,Baseline2_45_CESM2_2015
2045-02-23 05:00:00,37546.83173265458,796.566,8722.358,12844.43673265458,3995.108,3535.906,1332.048,635.0,2377.779,3307.63,11040,2045,33509.178,44.995594140371274,Baseline2_45_CESM2_2015
2045-02-23 06:00:00,36217.30465765458,938.703,7761.621,11957.66065765458,3995.108,3535.906,1118.867,635.0,2377.779,3896.66,11040,2045,37958.625,24.49688221755815,Baseline2_45_CESM2_2015
2045-02-23 07:00:00,52861.75784515458,20859.744,6477.924,10469.012845154579,3995.108,3535.906,297.454,635.0,2377.779,4213.83,11040,2045,44031.855,45.12619975959353,Baseline2_45_CESM2_2015
2045-02-23 08:00:00,77911.85184515458,47766.669,5774.6630000000005,9685.196845154578,3995.108,3535.906,18.32,635.0,2377.779,4123.21,11040,2045,49700.81,78.97465221422868,Baseline2_45_CESM2_2015
2045-02-23 09:00:00,90983.26127875067,58523.997,5785.22,12124.65127875066,3995.108,3535.906,18.32,635.0,2377.779,3987.28,11040,2045,52619.686,93.88800852736115,Baseline2_45_CESM2_2015
2045-02-23 10:00:00,105523.77137875067,71001.398,5365.107,14743.803378750661,3995.108,3535.906,18.32,635.0,2377.779,3851.35,11040,2045,53196.058,119.12106979571809,Baseline2_45_CESM2_2015
2045-02-23 11:00:00,113626.17965538798,74828.489,5138.888999999999,19607.81865538798,3995.108,3535.906,18.32,635.0,2377.779,3488.87,11040,2045,51850.836,140.43234260560038,Baseline2_45_CESM2_2015
2045-02-23 12:00:00,115083.78954498103,70956.448,5205.479,25323.979544981034,3995.108,3535.906,18.32,635.0,2377.779,3035.77,11040,2045,50524.84,149.62729133824283,Baseline2_45_CESM2_2015
2045-02-23 13:00:00,108393.02885516296,58916.479999999996,5959.799,30462.58685516297,3995.108,3535.906,18.32,635.0,2377.779,2492.05,11040,2045,49265.07,142.4294309439994,Baseline2_45_CESM2_2015
2045-02-23 14:00:00,114355.00074502507,61592.966,6518.521000000001,33687.76074502507,3995.108,3535.906,18.32,635.0,2377.779,1993.64,11040,2045,47306.408,165.06979930715738,Baseline2_45_CESM2_2015
2045-02-23 15:00:00,103221.8146341624,40858.363000000005,6391.1900000000005,43688.36863416239,3995.108,3535.906,18.32,635.0,2377.779,1721.78,11040,2045,44573.646,156.34388228901534,Baseline2_45_CESM2_2015
2045-02-23 16:00:00,97632.3543966624,35058.13,5692.349,44869.842396662396,3995.108,3535.906,18.32,635.0,2377.779,1449.92,11040,2045,40242.828,170.0415447857253,Baseline2_45_CESM2_2015
2045-02-23 17:00:00,72700.1591966624,6920.92,7390.425,45827.22819666239,3995.108,3535.906,839.733,635.0,2377.779,1178.06,11040,2045,40590.834,106.30312547079568,Baseline2_45_CESM2_2015
2045-02-23 18:00:00,66711.68773685538,1046.691,11244.749,42951.934736855386,3995.108,3535.906,18.32,635.0,2377.779,906.2,11040,2045,42759.372,81.83542952140499,Baseline2_45_CESM2_2015
2045-02-23 19:00:00,64888.44692127692,190.483,12756.709,39787.45892127692,3995.108,3535.906,839.733,635.0,2377.779,770.27,11040,2045,42428.615,78.9557517285844,Baseline2_45_CESM2_2015
2045-02-23 20:00:00,61238.44396819845,155.85,12676.243999999999,36018.72996819845,3995.108,3535.906,1118.867,635.0,2377.779,724.96,11040,2045,41344.965,74.8180073878366,Baseline2_45_CESM2_2015
2045-02-23 21:00:00,59533.31953821061,121.217,12658.669000000002,34197.94253821061,3995.108,3535.906,1332.048,635.0,2377.779,679.65,11040,2045,43356.814,62.77330603261257,Baseline2_45_CESM2_2015
2045-02-23 22:00:00,57539.021475710615,121.217,12867.207,32025.76947571061,3995.108,3535.906,1392.005,635.0,2377.779,589.03,11040,2045,43930.048,56.10959832256639,Baseline2_45_CESM2_2015
2045-02-23 23:00:00,56399.95580071061,121.217,13079.92,30005.259800710613,3995.108,3535.906,2151.356,635.0,2377.779,498.41,11040,2045,47226.399,42.80139334932272,Baseline2_45_CESM2_2015
2045-02-24 00:00:00,44651.50885152248,86.583,13312.582,21982.82785152248,3067.223,0.0,2555.174,635.0,2377.779,634.34,11040,2045,48466.197,14.90794058284061,Baseline2_45_CESM2_2015
2045-02-24 01:00:00,41738.23728902248,34.633,13615.416,18592.12228902248,3067.223,0.0,2555.174,635.0,2377.779,860.89,11040,2045,43035.793,22.63800341502359,Baseline2_45_CESM2_2015
2045-02-24 02:00:00,37721.02532652248,17.317,14112.587,14644.60832652248,3067.223,0.0,1733.761,635.0,2377.779,1132.75,11040,2045,37396.965,30.38765398882633,Baseline2_45_CESM2_2015
2045-02-24 03:00:00,36872.76383745998,121.217,14555.31,13211.68783745998,3067.223,0.0,1454.627,635.0,2377.779,1449.92,11040,2045,33687.869,42.22557038992279,Baseline2_45_CESM2_2015
2045-02-24 04:00:00,32432.85958757458,329.017,15138.821,8057.741587574579,3067.223,0.0,1332.048,635.0,2377.779,1495.23,11040,2045,32577.935,33.44264941155595,Baseline2_45_CESM2_2015
2045-02-24 05:00:00,32694.596782654582,658.033,16129.397,7195.75578265458,3067.223,0.0,1181.489,635.0,2377.779,1449.92,11040,2045,34324.543,27.414942662614866,Baseline2_45_CESM2_2015
2045-02-24 06:00:00,31382.39128265458,2102.295,15631.720000000001,5414.6512826545795,3067.223,0.0,839.733,635.0,2377.779,1313.99,11040,2045,38811.906,9.302519908851101,Baseline2_45_CESM2_2015
2045-02-24 07:00:00,67519.17309515458,43581.827000000005,12706.982,4044.602095154579,3067.223,0.0,18.32,635.0,2377.779,1087.44,11040,2045,44451.518,76.73001199903811,Baseline2_45_CESM2_2015
2045-02-24 08:00:00,101335.32541355766,75401.659,12572.354,7075.83241355766,2438.801,0.0,18.32,635.0,2377.779,815.58,11040,2045,49901.461,125.1944595641351,Baseline2_45_CESM2_2015
2045-02-24 09:00:00,129599.73203479167,94655.486,11891.302,17219.72603479167,2258.399,0.0,18.32,635.0,2377.779,543.72,11040,2045,52693.147,166.90326929001162,Baseline2_45_CESM2_2015
2045-02-24 10:00:00,141065.08650979167,102824.64,10406.213,22091.63550979167,2258.399,0.0,18.32,635.0,2377.779,453.1,11040,2045,53191.081,185.9597580086625,Baseline2_45_CESM2_2015
2045-02-24 11:00:00,145708.33223479165,106692.329,9359.134,23959.581234791673,2258.399,0.0,18.32,635.0,2377.779,407.79,11040,2045,51882.065,202.12431258237632,Baseline2_45_CESM2_2015
2045-02-24 12:00:00,144891.20166959867,106874.89700000001,8478.735,23976.211669598673,2258.399,0.0,18.32,635.0,2377.779,271.86,11040,2045,50441.128,209.135040892818,Baseline2_45_CESM2_2015
2045-02-24 13:00:00,142833.50750709866,103541.916,7795.456,25844.157507098673,2258.399,0.0,18.32,635.0,2377.779,362.48,11040,2045,48855.625,214.95556040291913,Baseline2_45_CESM2_2015
2045-02-24 14:00:00,137603.60066690567,97280.532,6625.187,27728.733666905675,2258.399,0.0,18.32,635.0,2377.779,679.65,11040,2045,47093.413,215.63565092830638,Baseline2_45_CESM2_2015
2045-02-24 15:00:00,121139.33194354299,76309.974,5278.596,32504.719943542994,2836.8830000000003,0.0,18.32,635.0,2377.779,1178.06,11040,2045,44193.173,199.09445955270732,Baseline2_45_CESM2_2015
2045-02-24 16:00:00,107499.55305213908,55233.645,4549.251,39851.24505213907,3067.223,0.0,18.32,635.0,2377.779,1767.09,11040,2045,39191.875,202.45950991663216,Baseline2_45_CESM2_2015
2045-02-24 17:00:00,71461.4776803389,11912.493,6776.450999999999,43406.058680338894,3067.223,0.0,839.733,635.0,2377.779,2446.74,11040,2045,40227.697,105.08625606964002,Baseline2_45_CESM2_2015
2045-02-24 18:00:00,66383.64735767942,4647.0960000000005,11155.157,41066.25835767942,3067.223,0.0,354.054,635.0,2377.779,3081.08,11040,2045,42207.528,83.43563583652525,Baseline2_45_CESM2_2015
2045-02-24 19:00:00,63803.85625767942,675.35,12993.071,39209.85625767942,3067.223,0.0,1175.467,635.0,2377.779,3670.11,11040,2045,41728.969,79.35707028294763,Baseline2_45_CESM2_2015
2045-02-24 20:00:00,61187.65340460095,709.983,13866.422999999999,35483.759404600954,3067.223,0.0,1241.446,635.0,2377.779,3806.04,11040,2045,40687.244,77.51915908730743,Baseline2_45_CESM2_2015
2045-02-24 21:00:00,57522.40565460095,692.666,14846.578,30248.09765460095,3067.223,0.0,1667.782,635.0,2377.779,3987.28,11040,2045,42695.295,60.58538922052408,Baseline2_45_CESM2_2015
2045-02-24 22:00:00,57320.63215460095,727.3,16038.932,28560.82715460095,3067.223,0.0,1790.361,635.0,2377.779,4123.21,11040,2045,43203.46,58.22953104820993,Baseline2_45_CESM2_2015
2045-02-24 23:00:00,55375.611904600955,796.566,16620.706000000002,25517.12390460095,3067.223,0.0,2555.174,635.0,2377.779,3806.04,11040,2045,46058.614,44.19802537827333,Baseline2_45_CESM2_2015
2045-02-25 00:00:00,41862.296075074584,761.933,16966.042,12282.13507507458,3067.223,0.0,2555.174,635.0,2377.779,3217.01,11040,2045,45545.907,16.151592008200836,Baseline2_45_CESM2_2015
2045-02-25 01:00:00,37390.587225074574,709.983,17007.783,8849.430225074579,3067.223,0.0,1979.479,635.0,2377.779,2763.91,11040,2045,41571.631,16.49912707315855,Baseline2_45_CESM2_2015
2045-02-25 02:00:00,36538.734370154576,692.666,17281.555,7444.56037015458,3067.223,0.0,2276.041,635.0,2377.779,2763.91,11040,2045,37344.128,27.40619989882902,Baseline2_45_CESM2_2015
2045-02-25 03:00:00,34832.497520154575,658.033,16981.555,6577.20052015458,3067.223,0.0,1454.627,635.0,2377.779,3081.08,11040,2045,33831.479,35.591167977476175,Baseline2_45_CESM2_2015
2045-02-25 04:00:00,33545.05004515458,623.4,15967.814,6007.606045154579,3067.223,0.0,1332.048,635.0,2377.779,3534.18,11040,2045,32501.444,37.17867441568006,Baseline2_45_CESM2_2015
2045-02-25 05:00:00,32754.27247015458,571.45,15751.527,5545.004470154579,3067.223,0.0,1181.489,635.0,2377.779,3624.8,11040,2045,33123.998,32.21312376046691,Baseline2_45_CESM2_2015
2045-02-25 06:00:00,31727.296132654577,2153.145,14224.994999999999,4985.86113265458,3067.223,0.0,839.733,635.0,2377.779,3443.56,11040,2045,34660.58,23.388864619849336,Baseline2_45_CESM2_2015
2045-02-25 07:00:00,72175.79409515458,43709.066,15473.223,4197.602095154579,2502.484,0.0,18.32,635.0,2377.779,3262.32,11040,2045,35942.379,131.5255595495072,Baseline2_45_CESM2_2015
2045-02-25 08:00:00,101661.96640765457,71062.902,14337.082999999999,7936.713407654579,2258.399,0.0,18.32,635.0,2377.779,3035.77,11040,2045,37717.192,198.80794521409376,Baseline2_45_CESM2_2015
2045-02-25 09:00:00,121309.41840765458,91361.924,13912.062999999998,7936.713407654579,2258.399,0.0,18.32,635.0,2377.779,2809.22,11040,2045,39745.305,232.99384268822334,Baseline2_45_CESM2_2015
2045-02-25 10:00:00,129690.86184246157,100064.469,13529.020999999999,7953.34384246158,2258.399,0.0,18.32,635.0,2377.779,2854.53,11040,2045,41565.721,238.57433109956537,Baseline2_45_CESM2_2015
2045-02-25 11:00:00,133042.32384246157,103546.174,13217.538,7953.34384246158,2258.399,0.0,18.32,635.0,2377.779,3035.77,11040,2045,42568.263,238.47358028788156,Baseline2_45_CESM2_2015
